[00:00:00] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.95; DamageFactor: 4.95; Health: 84.16;  Old Health: 20.0; Default HP: 20.0
[00:04:30] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 4.95; DamageFactor: 4.95; Health: 29.700000000000003;  Old Health: 6.0; Default HP: 6.0
[00:04:30] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 4.95; DamageFactor: 4.95; Health: 36.13;  Old Health: 6.0; Default HP: 6.0
[00:04:30] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 4.95; DamageFactor: 4.95; Health: 29.700000000000003;  Old Health: 6.0; Default HP: 6.0
[00:04:31] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:04:31] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:04:33] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 79.72;  Old Health: 20.0; Default HP: 20.0
[00:04:33] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:04:34] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:04:37] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:04:37] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:04:37] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.85; DamageFactor: 4.85; Health: 65.94;  Old Health: 20.0; Default HP: 20.0
[00:04:37] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.86; DamageFactor: 4.86; Health: 103.8;  Old Health: 20.0; Default HP: 20.0
[00:04:38] [Server thread/INFO]: [STDOUT]: minecraft:witch; HealthFactor: 4.95; DamageFactor: 4.95; Health: 128.70000000000002;  Old Health: 90.0; Default HP: 26.0
[00:04:38] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:04:38] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:04:39] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:04:39] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.85; DamageFactor: 4.85; Health: 69.5;  Old Health: 20.0; Default HP: 20.0
[00:04:42] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 5.0; DamageFactor: 5.0; Health: 62.72;  Old Health: 10.0; Default HP: 10.0
[00:04:42] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 5.0; DamageFactor: 5.0; Health: 50.0;  Old Health: 10.0; Default HP: 10.0
[00:04:42] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 5.0; DamageFactor: 5.0; Health: 45.57;  Old Health: 10.0; Default HP: 10.0
[00:04:42] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:04:42] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:04:46] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:04:47] [Server thread/INFO]: [STDOUT]: minecraft:drowned; HealthFactor: 4.95; DamageFactor: 4.95; Health: 89.46;  Old Health: 20.0; Default HP: 20.0
[00:04:47] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:04:48] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:04:48] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:04:48] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 94.62;  Old Health: 20.0; Default HP: 20.0
[00:04:48] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.85; DamageFactor: 4.85; Health: 59.26;  Old Health: 20.0; Default HP: 20.0
[00:04:48] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:04:48] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:04:49] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.96; DamageFactor: 4.96; Health: 99.2;  Old Health: 20.0; Default HP: 20.0
[00:04:49] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.96; DamageFactor: 4.96; Health: 99.2;  Old Health: 20.0; Default HP: 20.0
[00:04:53] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:04:53] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:04:54] [Server thread/INFO]: MBlGonza lost connection: Disconnected
[00:04:54] [Server thread/INFO]: MBlGonza left the game
[00:04:55] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.85; DamageFactor: 4.85; Health: 121.11;  Old Health: 20.0; Default HP: 20.0
[00:04:55] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:04:55] [Server thread/INFO]: [STDOUT]: minecraft:drowned; HealthFactor: 4.85; DamageFactor: 4.85; Health: 103.07;  Old Health: 20.0; Default HP: 20.0
[00:04:56] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:04:56] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:04:56] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:04:57] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 5.0; DamageFactor: 5.0; Health: 30.0;  Old Health: 6.0; Default HP: 6.0
[00:04:57] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 5.0; DamageFactor: 5.0; Health: 24.47;  Old Health: 6.0; Default HP: 6.0
[00:04:58] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 136.81;  Old Health: 20.0; Default HP: 20.0
[00:04:59] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:05:00] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.85; DamageFactor: 4.85; Health: 80.42;  Old Health: 20.0; Default HP: 20.0
[00:05:00] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:05:03] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:05:03] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.96; DamageFactor: 4.96; Health: 99.2;  Old Health: 20.0; Default HP: 20.0
[00:05:03] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.96; DamageFactor: 4.96; Health: 99.2;  Old Health: 20.0; Default HP: 20.0
[00:05:03] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:05:08] [Server thread/INFO]: [STDOUT]: minecraft:cave_spider; HealthFactor: 5.0; DamageFactor: 5.0; Health: 60.0;  Old Health: 12.0; Default HP: 12.0
[00:05:08] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 66.66;  Old Health: 20.0; Default HP: 20.0
[00:05:09] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.86; DamageFactor: 4.86; Health: 82.26;  Old Health: 20.0; Default HP: 20.0
[00:05:09] [Server thread/INFO]: [STDOUT]: minecraft:squid; HealthFactor: 4.85; DamageFactor: 4.85; Health: 48.5;  Old Health: 10.0; Default HP: 10.0
[00:05:09] [Server thread/INFO]: [STDOUT]: minecraft:squid; HealthFactor: 4.85; DamageFactor: 4.85; Health: 54.75;  Old Health: 10.0; Default HP: 10.0
[00:05:09] [Server thread/INFO]: [STDOUT]: minecraft:squid; HealthFactor: 4.85; DamageFactor: 4.85; Health: 30.14;  Old Health: 10.0; Default HP: 10.0
[00:05:09] [Server thread/INFO]: [STDOUT]: minecraft:squid; HealthFactor: 4.85; DamageFactor: 4.85; Health: 65.41;  Old Health: 10.0; Default HP: 10.0
[00:05:09] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:05:09] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:05:11] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:05:13] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 4.95; DamageFactor: 4.95; Health: 67.23;  Old Health: 10.0; Default HP: 10.0
[00:05:13] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.85; DamageFactor: 4.85; Health: 129.37;  Old Health: 20.0; Default HP: 20.0
[00:05:14] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:05:14] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 112.37;  Old Health: 20.0; Default HP: 20.0
[00:05:15] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 4.95; DamageFactor: 4.95; Health: 29.700000000000003;  Old Health: 6.0; Default HP: 6.0
[00:05:15] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:05:15] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.85; DamageFactor: 4.85; Health: 82.22;  Old Health: 20.0; Default HP: 20.0
[00:05:15] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.85; DamageFactor: 4.85; Health: 80.39;  Old Health: 20.0; Default HP: 20.0
[00:05:15] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.85; DamageFactor: 4.85; Health: 102.03;  Old Health: 20.0; Default HP: 20.0
[00:05:17] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 4.95; DamageFactor: 4.95; Health: 49.5;  Old Health: 10.0; Default HP: 10.0
[00:05:17] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 4.95; DamageFactor: 4.95; Health: 50.48;  Old Health: 10.0; Default HP: 10.0
[00:05:17] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 4.95; DamageFactor: 4.95; Health: 49.5;  Old Health: 10.0; Default HP: 10.0
[00:05:17] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 4.95; DamageFactor: 4.95; Health: 37.57;  Old Health: 10.0; Default HP: 10.0
[00:05:18] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.95; DamageFactor: 4.95; Health: 94.75;  Old Health: 20.0; Default HP: 20.0
[00:05:18] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 4.85; DamageFactor: 4.85; Health: 77.6;  Old Health: 16.0; Default HP: 16.0
[00:05:19] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.86; DamageFactor: 4.86; Health: 97.2;  Old Health: 20.0; Default HP: 20.0
[00:05:20] [Server thread/INFO]: [STDOUT]: minecraft:cave_spider; HealthFactor: 5.0; DamageFactor: 5.0; Health: 72.1;  Old Health: 12.0; Default HP: 12.0
[00:05:21] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:05:21] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.85; DamageFactor: 4.85; Health: 95.81;  Old Health: 20.0; Default HP: 20.0
[00:05:21] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:05:22] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 4.96; DamageFactor: 4.96; Health: 19.07;  Old Health: 6.0; Default HP: 6.0
[00:05:22] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 4.96; DamageFactor: 4.96; Health: 29.759999999999998;  Old Health: 6.0; Default HP: 6.0
[00:05:26] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.85; DamageFactor: 4.85; Health: 69.96;  Old Health: 20.0; Default HP: 20.0
[00:05:26] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 4.85; DamageFactor: 4.85; Health: 77.6;  Old Health: 16.0; Default HP: 16.0
[00:05:27] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:05:28] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:05:28] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:05:28] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:05:28] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:05:28] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 4.85; DamageFactor: 4.85; Health: 29.099999999999998;  Old Health: 6.0; Default HP: 6.0
[00:05:29] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.85; DamageFactor: 4.85; Health: 79.93;  Old Health: 20.0; Default HP: 20.0
[00:05:30] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 4.95; DamageFactor: 4.95; Health: 29.700000000000003;  Old Health: 6.0; Default HP: 6.0
[00:05:30] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 4.95; DamageFactor: 4.95; Health: 23.61;  Old Health: 6.0; Default HP: 6.0
[00:05:32] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 4.85; DamageFactor: 4.85; Health: 77.6;  Old Health: 16.0; Default HP: 16.0
[00:05:33] [Server thread/INFO]: [STDOUT]: minecraft:cave_spider; HealthFactor: 5.0; DamageFactor: 5.0; Health: 60.0;  Old Health: 12.0; Default HP: 12.0
[00:05:33] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 115.9;  Old Health: 20.0; Default HP: 20.0
[00:05:33] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:05:37] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:05:37] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:05:37] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:05:37] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 111.97;  Old Health: 20.0; Default HP: 20.0
[00:05:42] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:05:42] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.3;  Old Health: 20.0; Default HP: 20.0
[00:05:42] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:05:42] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 101.32;  Old Health: 20.0; Default HP: 20.0
[00:05:49] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 4.95; DamageFactor: 4.95; Health: 28.32;  Old Health: 6.0; Default HP: 6.0
[00:05:49] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 4.95; DamageFactor: 4.95; Health: 29.700000000000003;  Old Health: 6.0; Default HP: 6.0
[00:05:49] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 4.95; DamageFactor: 4.95; Health: 28.94;  Old Health: 6.0; Default HP: 6.0
[00:05:49] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:05:49] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 126.21;  Old Health: 20.0; Default HP: 20.0
[00:05:49] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 127.55;  Old Health: 20.0; Default HP: 20.0
[00:05:49] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:05:51] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.86; DamageFactor: 4.86; Health: 97.2;  Old Health: 20.0; Default HP: 20.0
[00:05:52] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 4.95; DamageFactor: 4.95; Health: 43.52;  Old Health: 10.0; Default HP: 10.0
[00:05:52] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:05:53] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.95; DamageFactor: 4.95; Health: 79.53;  Old Health: 20.0; Default HP: 20.0
[00:05:53] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:05:53] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.63;  Old Health: 52.0; Default HP: 20.0
[00:05:53] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 82.19;  Old Health: 20.0; Default HP: 20.0
[00:05:53] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:05:54] [Server thread/INFO]: [STDOUT]: minecraft:squid; HealthFactor: 4.85; DamageFactor: 4.85; Health: 48.5;  Old Health: 10.0; Default HP: 10.0
[00:05:54] [Server thread/INFO]: [STDOUT]: minecraft:squid; HealthFactor: 4.85; DamageFactor: 4.85; Health: 48.5;  Old Health: 10.0; Default HP: 10.0
[00:05:54] [Server thread/INFO]: [STDOUT]: minecraft:squid; HealthFactor: 4.85; DamageFactor: 4.85; Health: 48.5;  Old Health: 10.0; Default HP: 10.0
[00:05:54] [Server thread/INFO]: [STDOUT]: minecraft:squid; HealthFactor: 4.85; DamageFactor: 4.85; Health: 48.5;  Old Health: 10.0; Default HP: 10.0
[00:05:55] [Server thread/INFO]: [STDOUT]: minecraft:cow; HealthFactor: 4.85; DamageFactor: 4.85; Health: 48.5;  Old Health: 10.0; Default HP: 10.0
[00:05:56] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.95; DamageFactor: 4.95; Health: 61.33;  Old Health: 20.0; Default HP: 20.0
[00:05:57] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:06:00] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:06:00] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:06:00] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 94.95;  Old Health: 20.0; Default HP: 20.0
[00:06:01] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 4.85; DamageFactor: 4.85; Health: 77.6;  Old Health: 16.0; Default HP: 16.0
[00:06:01] [Server thread/INFO]: [STDOUT]: minecraft:enderman; HealthFactor: 5.0; DamageFactor: 5.0; Health: 182.98;  Old Health: 40.0; Default HP: 40.0
[00:06:01] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:06:04] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.96; DamageFactor: 4.96; Health: 99.2;  Old Health: 20.0; Default HP: 20.0
[00:06:04] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.96; DamageFactor: 4.96; Health: 99.2;  Old Health: 20.0; Default HP: 20.0
[00:06:04] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.96; DamageFactor: 4.96; Health: 127.98;  Old Health: 20.0; Default HP: 20.0
[00:06:04] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:06:09] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.86; DamageFactor: 4.86; Health: 97.2;  Old Health: 20.0; Default HP: 20.0
[00:06:10] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:06:11] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 106.99;  Old Health: 20.0; Default HP: 20.0
[00:06:12] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:06:12] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:06:12] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:06:14] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.86; DamageFactor: 4.86; Health: 97.2;  Old Health: 20.0; Default HP: 20.0
[00:06:15] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 113.2;  Old Health: 20.0; Default HP: 20.0
[00:06:15] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.86; DamageFactor: 4.86; Health: 97.2;  Old Health: 20.0; Default HP: 20.0
[00:06:16] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 4.95; DamageFactor: 4.95; Health: 49.5;  Old Health: 10.0; Default HP: 10.0
[00:06:16] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 4.95; DamageFactor: 4.95; Health: 65.23;  Old Health: 10.0; Default HP: 10.0
[00:06:17] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 105.61;  Old Health: 20.0; Default HP: 20.0
[00:06:17] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:06:17] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:06:22] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:06:23] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.85; DamageFactor: 4.85; Health: 120.4;  Old Health: 20.0; Default HP: 20.0
[00:06:23] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.85; DamageFactor: 4.85; Health: 122.9;  Old Health: 20.0; Default HP: 20.0
[00:06:24] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 48.0; Default HP: 20.0
